Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.828442	4	0	6	-83.4141
0.828442	7	0	8	-80.8887
0.8285	1	1	3	-81.4445
0.8285	1	1	4	-86.0836
0.8285	4	1	5	-85.8889
0.8285	4	1	6	-83.4759
0.8285	4	0	5	-85.8271
0.8285	4	0	6	-83.4141
0.828504	4	0	5	-85.8271
0.828504	4	0	6	-83.4141
0.828518	1	1	3	-81.4445
0.828518	1	1	4	-86.0836
0.828518	4	1	5	-85.8889
0.828518	4	1	6	-83.4759
0.828562	1	0	3	-81.3827
0.828562	1	0	4	-86.0218
0.828562	4	0	5	-85.8271
0.828562	4	0	6	-83.4141
0.828562	7	0	8	-80.8887
0.828567	1	0	3	-81.3827
0.828567	1	0	4	-86.0218
0.828567	4	0	5	-85.8271
0.828567	4	0	6	-83.4141
0.828567	7	0	8	-80.8887
0.828625	4	0	5	-85.8271
0.828625	4	0	6	-83.4141
0.828629	4	0	5	-85.8271
0.828629	4	0	6	-83.4141
0.828688	1	0	3	-81.3827
0.828688	1	0	4	-86.0218
0.828688	4	0	5	-85.8271
0.828688	4	0	6	-83.4141
0.828688	7	0	8	-80.8887
0.828692	1	0	3	-81.3827
0.828692	1	0	4	-86.0218
0.828692	4	0	5	-85.8271
0.828692	4	0	6	-83.4141
0.828692	7	0	8	-80.8887
0.82875	1	1	3	-81.4445
0.82875	1	1	4	-86.0836
0.82875	4	1	5	-85.8889
0.82875	4	1	6	-83.4759
0.82875	1	0	3	-81.3827
0.82875	1	0	4	-86.0218
0.82875	4	0	5	-85.8271
0.82875	4	0	6	-83.4141
0.82875	7	0	8	-80.8887
0.828754	1	0	3	-81.3827
0.828754	1	0	4	-86.0218
0.828754	4	0	5	-85.8271
0.828754	4	0	6	-83.4141
0.828754	7	0	8	-80.8887
0.828768	1	1	3	-81.4445
0.828768	1	1	4	-86.0836
0.828768	4	1	5	-85.8889
0.828768	4	1	6	-83.4759
0.828812	7	0	8	-80.8887
0.828817	7	0	8	-80.8887
0.828875	1	0	3	-81.3827
0.828875	1	0	4	-86.0218
0.828875	4	0	5	-85.8271
0.828875	4	0	6	-83.4141
0.828875	7	0	8	-80.8887
0.828879	1	0	3	-81.3827
0.828879	1	0	4	-86.0218
0.828879	4	0	5	-85.8271
0.828879	4	0	6	-83.4141
0.828879	7	0	8	-80.8887
0.828937	1	0	3	-81.3827
0.828937	1	0	4	-86.0218
0.828937	4	0	5	-85.8271
0.828937	4	0	6	-83.4141
0.828937	7	0	8	-80.8887
0.828942	1	0	3	-81.3827
0.828942	1	0	4	-86.0218
0.828942	4	0	5	-85.8271
0.828942	4	0	6	-83.4141
0.828942	7	0	8	-80.8887
0.829	1	1	3	-81.4445
0.829	1	1	4	-86.0836
0.829	4	1	5	-85.8889
0.829	4	1	6	-83.4759
0.829	4	0	5	-85.8271
0.829	4	0	6	-83.4141
0.829	7	0	8	-80.8887
0.829004	4	0	5	-85.8271
0.829004	4	0	6	-83.4141
0.829004	7	0	8	-80.8887
0.829018	1	1	3	-81.4445
0.829018	1	1	4	-86.0836
0.829018	4	1	5	-85.8889
0.829018	4	1	6	-83.4759
0.829063	1	0	3	-81.3827
0.829063	1	0	4	-86.0218
0.829063	4	0	5	-85.8271
0.829063	4	0	6	-83.4141
0.829063	7	0	8	-80.8887
0.829067	1	0	3	-81.3827
0.829067	1	0	4	-86.0218
0.829067	4	0	5	-85.8271
0.829067	4	0	6	-83.4141
0.829067	7	0	8	-80.8887
0.829125	4	0	5	-85.8271
0.829125	4	0	6	-83.4141
0.829129	4	0	5	-85.8271
0.829129	4	0	6	-83.4141
0.829187	1	0	3	-81.3827
0.829187	1	0	4	-86.0218
0.829187	4	0	5	-85.8271
0.829187	4	0	6	-83.4141
0.829187	7	0	8	-80.8887
0.829192	1	0	3	-81.3827
0.829192	1	0	4	-86.0218
0.829192	4	0	5	-85.8271
0.829192	4	0	6	-83.4141
0.829192	7	0	8	-80.8887
0.82925	1	1	3	-81.4445
0.82925	1	1	4	-86.0836
0.82925	4	1	5	-85.8889
0.82925	4	1	6	-83.4759
0.82925	1	0	3	-81.3827
0.82925	1	0	4	-86.0218
0.82925	4	0	5	-85.8271
0.82925	4	0	6	-83.4141
0.82925	7	0	8	-80.8887
0.829254	1	0	3	-81.3827
0.829254	1	0	4	-86.0218
0.829254	4	0	5	-85.8271
0.829254	4	0	6	-83.4141
0.829254	7	0	8	-80.8887
0.829268	1	1	3	-81.4445
0.829268	1	1	4	-86.0836
0.829268	4	1	5	-85.8889
0.829268	4	1	6	-83.4759
0.829313	4	0	5	-85.8271
0.829313	4	0	6	-83.4141
0.829313	7	0	8	-80.8887
0.829317	4	0	5	-85.8271
0.829317	4	0	6	-83.4141
0.829375	1	0	3	-81.3827
0.829375	1	0	4	-86.0218
0.829375	4	0	5	-85.8271
0.829375	4	0	6	-83.4141
0.829375	7	0	8	-80.8887
0.829379	1	0	3	-81.3827
0.829379	1	0	4	-86.0218
0.829379	4	0	5	-85.8271
0.829379	4	0	6	-83.4141
0.829379	7	0	8	-80.8887
0.829438	1	0	3	-81.3827
0.829438	1	0	4	-86.0218
0.829438	4	0	5	-85.8271
0.829438	4	0	6	-83.4141
0.829438	7	0	8	-80.8887
0.829442	1	0	3	-81.3827
0.829442	1	0	4	-86.0218
0.829442	4	0	5	-85.8271
0.829442	4	0	6	-83.4141
0.829442	7	0	8	-80.8887
0.8295	1	1	3	-81.4445
0.8295	1	1	4	-86.0836
0.8295	4	1	5	-85.8889
0.8295	4	1	6	-83.4759
0.8295	4	0	5	-85.8271
0.8295	4	0	6	-83.4141
0.829504	4	0	5	-85.8271
0.829504	4	0	6	-83.4141
0.829518	1	1	3	-81.4445
0.829518	1	1	4	-86.0836
0.829518	4	1	5	-85.8889
0.829518	4	1	6	-83.4759
0.829562	1	0	3	-81.3827
0.829562	1	0	4	-86.0218
0.829562	4	0	5	-85.8271
0.829562	4	0	6	-83.4141
0.829562	7	0	8	-80.8887
0.829567	1	0	3	-81.3827
0.829567	1	0	4	-86.0218
0.829567	4	0	5	-85.8271
0.829567	4	0	6	-83.4141
0.829567	7	0	8	-80.8887
0.829625	7	0	8	-80.8887
0.829629	7	0	8	-80.8887
0.829688	1	0	3	-81.3827
0.829688	1	0	4	-86.0218
0.829688	4	0	5	-85.8271
0.829688	4	0	6	-83.4141
0.829688	7	0	8	-80.8887
0.829692	1	0	3	-81.3827
0.829692	1	0	4	-86.0218
0.829692	4	0	5	-85.8271
0.829692	4	0	6	-83.4141
0.829692	7	0	8	-80.8887
0.82975	1	1	3	-81.4445
0.82975	1	1	4	-86.0836
0.82975	4	1	5	-85.8889
0.82975	4	1	6	-83.4759
0.82975	1	0	3	-81.3827
0.82975	1	0	4	-86.0218
0.82975	4	0	5	-85.8271
0.82975	4	0	6	-83.4141
0.82975	7	0	8	-80.8887
0.829754	1	0	3	-81.3827
0.829754	1	0	4	-86.0218
0.829754	4	0	5	-85.8271
0.829754	4	0	6	-83.4141
0.829754	7	0	8	-80.8887
0.829768	1	1	3	-81.4445
0.829768	1	1	4	-86.0836
0.829768	4	1	5	-85.8889
0.829768	4	1	6	-83.4759
0.829812	4	0	5	-85.8271
0.829812	4	0	6	-83.4141
0.829812	7	0	8	-80.8887
0.829817	4	0	5	-85.8271
0.829817	4	0	6	-83.4141
0.829817	7	0	8	-80.8887
0.829875	1	0	3	-81.3827
0.829875	1	0	4	-86.0218
0.829875	4	0	5	-85.8271
0.829875	4	0	6	-83.4141
0.829875	7	0	8	-80.8887
0.829879	1	0	3	-81.3827
0.829879	1	0	4	-86.0218
0.829879	4	0	5	-85.8271
0.829879	4	0	6	-83.4141
0.829879	7	0	8	-80.8887
0.829937	1	0	3	-81.3827
0.829937	1	0	4	-86.0218
0.829937	4	0	5	-85.8271
0.829937	4	0	6	-83.4141
0.829937	7	0	8	-80.8887
0.829942	1	0	3	-81.3827
0.829942	1	0	4	-86.0218
0.829942	4	0	5	-85.8271
0.829942	4	0	6	-83.4141
0.829942	7	0	8	-80.8887
0.83	1	1	3	-81.4445
0.83	1	1	4	-86.0836
0.83	4	1	5	-85.8889
0.83	4	1	6	-83.4759
0.83	1	0	3	-81.3827
0.83	1	0	4	-86.0218
0.83	4	0	5	-85.8271
0.83	4	0	6	-83.4141
0.83	7	0	8	-80.8887
0.830004	4	0	5	-85.8271
0.830004	4	0	6	-83.4141
0.830018	1	1	3	-81.4445
0.830018	1	1	4	-86.0836
0.830018	4	1	5	-85.8889
0.830018	4	1	6	-83.4759
0.830063	1	0	3	-81.3827
0.830063	1	0	4	-86.0218
0.830063	4	0	5	-85.8271
0.830063	4	0	6	-83.4141
0.830063	7	0	8	-80.8887
0.830067	1	0	3	-81.3827
0.830067	1	0	4	-86.0218
0.830067	4	0	5	-85.8271
0.830067	4	0	6	-83.4141
0.830067	7	0	8	-80.8887
0.830125	4	0	5	-85.8271
0.830125	4	0	6	-83.4141
0.830129	4	0	5	-85.8271
0.830129	4	0	6	-83.4141
0.830187	1	0	3	-81.3827
0.830187	1	0	4	-86.0218
0.830187	4	0	5	-85.8271
0.830187	4	0	6	-83.4141
0.830187	7	0	8	-80.8887
0.830192	1	0	3	-81.3827
0.830192	1	0	4	-86.0218
0.830192	4	0	5	-85.8271
0.830192	4	0	6	-83.4141
0.830192	7	0	8	-80.8887
0.83025	1	1	3	-81.4445
0.83025	1	1	4	-86.0836
0.83025	4	1	5	-85.8889
0.83025	4	1	6	-83.4759
0.83025	1	0	3	-81.3827
0.83025	1	0	4	-86.0218
0.83025	4	0	5	-85.8271
0.83025	4	0	6	-83.4141
0.83025	7	0	8	-80.8887
0.830254	1	0	3	-81.3827
0.830254	1	0	4	-86.0218
0.830254	4	0	5	-85.8271
0.830254	4	0	6	-83.4141
0.830254	7	0	8	-80.8887
0.830268	1	1	3	-81.4445
0.830268	1	1	4	-86.0836
0.830268	4	1	5	-85.8889
0.830268	4	1	6	-83.4759
0.830313	4	0	5	-85.8271
0.830313	4	0	6	-83.4141
0.830313	7	0	8	-80.8887
0.830317	4	0	5	-85.8271
0.830317	4	0	6	-83.4141
0.830317	7	0	8	-80.8887
0.830375	1	0	3	-81.3827
0.830375	1	0	4	-86.0218
0.830375	4	0	5	-85.8271
0.830375	4	0	6	-83.4141
0.830375	7	0	8	-80.8887
0.830379	1	0	3	-81.3827
0.830379	1	0	4	-86.0218
0.830379	4	0	5	-85.8271
0.830379	4	0	6	-83.4141
0.830379	7	0	8	-80.8887
0.830438	1	0	3	-81.3827
0.830438	1	0	4	-86.0218
0.830438	4	0	5	-85.8271
0.830438	4	0	6	-83.4141
0.830438	7	0	8	-80.8887
0.830442	1	0	3	-81.3827
0.830442	1	0	4	-86.0218
0.830442	4	0	5	-85.8271
0.830442	4	0	6	-83.4141
0.830442	7	0	8	-80.8887
0.8305	1	1	3	-81.4445
0.8305	1	1	4	-86.0836
0.8305	4	1	5	-85.8889
0.8305	4	1	6	-83.4759
0.8305	7	0	8	-80.8887
0.830504	7	0	8	-80.8887
0.830518	1	1	3	-81.4445
0.830518	1	1	4	-86.0836
0.830518	4	1	5	-85.8889
0.830518	4	1	6	-83.4759
0.830562	1	0	3	-81.3827
0.830562	1	0	4	-86.0218
0.830562	4	0	5	-85.8271
0.830562	4	0	6	-83.4141
0.830562	7	0	8	-80.8887
0.830567	1	0	3	-81.3827
0.830567	1	0	4	-86.0218
0.830567	4	0	5	-85.8271
0.830567	4	0	6	-83.4141
0.830567	7	0	8	-80.8887
0.830625	4	0	5	-85.8271
0.830625	4	0	6	-83.4141
0.830625	7	0	8	-80.8887
0.830629	4	0	5	-85.8271
0.830629	4	0	6	-83.4141
0.830629	7	0	8	-80.8887
0.830688	1	0	3	-81.3827
0.830688	1	0	4	-86.0218
0.830688	4	0	5	-85.8271
0.830688	4	0	6	-83.4141
0.830688	7	0	8	-80.8887
0.830692	1	0	3	-81.3827
0.830692	1	0	4	-86.0218
0.830692	4	0	5	-85.8271
0.830692	4	0	6	-83.4141
0.830692	7	0	8	-80.8887
0.83075	1	1	3	-81.4445
0.83075	1	1	4	-86.0836
0.83075	4	1	5	-85.8889
0.83075	4	1	6	-83.4759
0.83075	1	0	3	-81.3827
0.83075	1	0	4	-86.0218
0.83075	4	0	5	-85.8271
0.83075	4	0	6	-83.4141
0.83075	7	0	8	-80.8887
0.830754	1	0	3	-81.3827
0.830754	1	0	4	-86.0218
0.830754	4	0	5	-85.8271
0.830754	4	0	6	-83.4141
0.830754	7	0	8	-80.8887
0.830768	1	1	3	-81.4445
0.830768	1	1	4	-86.0836
0.830768	4	1	5	-85.8889
0.830768	4	1	6	-83.4759
0.830812	1	0	3	-81.3827
0.830812	1	0	4	-86.0218
0.830812	4	0	5	-85.8271
0.830812	4	0	6	-83.4141
0.830817	4	0	5	-85.8271
0.830817	4	0	6	-83.4141
0.830875	1	0	3	-81.3827
0.830875	1	0	4	-86.0218
0.830875	4	0	5	-85.8271
0.830875	4	0	6	-83.4141
0.830875	7	0	8	-80.8887
0.830879	1	0	3	-81.3827
0.830879	1	0	4	-86.0218
0.830879	4	0	5	-85.8271
0.830879	4	0	6	-83.4141
0.830879	7	0	8	-80.8887
0.830937	1	0	3	-81.3827
0.830937	1	0	4	-86.0218
0.830937	4	0	5	-85.8271
0.830937	4	0	6	-83.4141
0.830937	7	0	8	-80.8887
0.830942	1	0	3	-81.3827
0.830942	1	0	4	-86.0218
0.830942	4	0	5	-85.8271
0.830942	4	0	6	-83.4141
0.830942	7	0	8	-80.8887
0.831	1	1	3	-81.4445
0.831	1	1	4	-86.0836
0.831	4	1	5	-85.8889
0.831	4	1	6	-83.4759
0.831	7	0	8	-80.8887
0.831004	7	0	8	-80.8887
0.831018	1	1	3	-81.4445
0.831018	1	1	4	-86.0836
0.831018	4	1	5	-85.8889
0.831018	4	1	6	-83.4759
0.831063	1	0	3	-81.3827
0.831063	1	0	4	-86.0218
0.831063	4	0	5	-85.8271
0.831063	4	0	6	-83.4141
0.831063	7	0	8	-80.8887
0.831067	1	0	3	-81.3827
0.831067	1	0	4	-86.0218
0.831067	4	0	5	-85.8271
0.831067	4	0	6	-83.4141
0.831067	7	0	8	-80.8887
0.831125	7	0	8	-80.8887
0.831129	7	0	8	-80.8887
0.831187	1	0	3	-81.3827
0.831187	1	0	4	-86.0218
0.831187	4	0	5	-85.8271
0.831187	4	0	6	-83.4141
0.831187	7	0	8	-80.8887
0.831192	1	0	3	-81.3827
0.831192	1	0	4	-86.0218
0.831192	4	0	5	-85.8271
0.831192	4	0	6	-83.4141
0.831192	7	0	8	-80.8887
0.83125	1	1	3	-81.4445
0.83125	1	1	4	-86.0836
0.83125	4	1	5	-85.8889
0.83125	4	1	6	-83.4759
0.83125	1	0	3	-81.3827
0.83125	1	0	4	-86.0218
0.83125	4	0	5	-85.8271
0.83125	4	0	6	-83.4141
0.83125	7	0	8	-80.8887
0.831254	1	0	3	-81.3827
0.831254	1	0	4	-86.0218
0.831254	4	0	5	-85.8271
0.831254	4	0	6	-83.4141
0.831254	7	0	8	-80.8887
0.831268	1	1	3	-81.4445
0.831268	1	1	4	-86.0836
0.831268	4	1	5	-85.8889
0.831268	4	1	6	-83.4759
0.831313	4	0	5	-85.8271
0.831313	4	0	6	-83.4141
0.831313	7	0	8	-80.8887
0.831317	4	0	5	-85.8271
0.831317	4	0	6	-83.4141
0.831317	7	0	8	-80.8887
0.831375	1	0	3	-81.3827
0.831375	1	0	4	-86.0218
0.831375	4	0	5	-85.8271
0.831375	4	0	6	-83.4141
0.831375	7	0	8	-80.8887
0.831379	1	0	3	-81.3827
0.831379	1	0	4	-86.0218
0.831379	4	0	5	-85.8271
0.831379	4	0	6	-83.4141
0.831379	7	0	8	-80.8887
0.831438	1	0	3	-81.3827
0.831438	1	0	4	-86.0218
0.831438	4	0	5	-85.8271
0.831438	4	0	6	-83.4141
0.831438	7	0	8	-80.8887
0.831442	1	0	3	-81.3827
0.831442	1	0	4	-86.0218
0.831442	4	0	5	-85.8271
0.831442	4	0	6	-83.4141
0.831442	7	0	8	-80.8887
0.8315	1	1	3	-81.4445
0.8315	1	1	4	-86.0836
0.8315	4	1	5	-85.8889
0.8315	4	1	6	-83.4759
0.8315	4	0	5	-85.8271
0.8315	4	0	6	-83.4141
0.8315	7	0	8	-80.8887
0.831504	4	0	5	-85.8271
0.831504	4	0	6	-83.4141
0.831518	1	1	3	-81.4445
0.831518	1	1	4	-86.0836
0.831518	4	1	5	-85.8889
0.831518	4	1	6	-83.4759
0.831562	1	0	3	-81.3827
0.831562	1	0	4	-86.0218
0.831562	4	0	5	-85.8271
0.831562	4	0	6	-83.4141
0.831562	7	0	8	-80.8887
0.831567	1	0	3	-81.3827
0.831567	1	0	4	-86.0218
0.831567	4	0	5	-85.8271
0.831567	4	0	6	-83.4141
0.831567	7	0	8	-80.8887
0.831625	4	0	5	-85.8271
0.831625	4	0	6	-83.4141
0.831625	7	0	8	-80.8887
0.831629	4	0	5	-85.8271
0.831629	4	0	6	-83.4141
0.831629	7	0	8	-80.8887
0.831688	1	0	3	-81.3827
0.831688	1	0	4	-86.0218
0.831688	4	0	5	-85.8271
0.831688	4	0	6	-83.4141
0.831688	7	0	8	-80.8887
0.831692	1	0	3	-81.3827
0.831692	1	0	4	-86.0218
0.831692	4	0	5	-85.8271
0.831692	4	0	6	-83.4141
0.831692	7	0	8	-80.8887
0.83175	1	1	3	-81.4445
0.83175	1	1	4	-86.0836
0.83175	4	1	5	-85.8889
0.83175	4	1	6	-83.4759
0.83175	1	0	3	-81.3827
0.83175	1	0	4	-86.0218
0.83175	4	0	5	-85.8271
0.83175	4	0	6	-83.4141
0.83175	7	0	8	-80.8887
0.831754	1	0	3	-81.3827
0.831754	1	0	4	-86.0218
0.831754	4	0	5	-85.8271
0.831754	4	0	6	-83.4141
0.831754	7	0	8	-80.8887
0.831768	1	1	3	-81.4445
0.831768	1	1	4	-86.0836
0.831768	4	1	5	-85.8889
0.831768	4	1	6	-83.4759
0.831812	4	0	5	-85.8271
0.831812	4	0	6	-83.4141
0.831812	7	0	8	-80.8887
0.831817	4	0	5	-85.8271
0.831817	4	0	6	-83.4141
0.831817	7	0	8	-80.8887
0.831875	1	0	3	-81.3827
0.831875	1	0	4	-86.0218
0.831875	4	0	5	-85.8271
0.831875	4	0	6	-83.4141
0.831875	7	0	8	-80.8887
0.831879	1	0	3	-81.3827
0.831879	1	0	4	-86.0218
0.831879	4	0	5	-85.8271
0.831879	4	0	6	-83.4141
0.831879	7	0	8	-80.8887
0.831937	1	0	3	-81.3827
0.831937	1	0	4	-86.0218
0.831937	4	0	5	-85.8271
0.831937	4	0	6	-83.4141
0.831937	7	0	8	-80.8887
0.831942	1	0	3	-81.3827
0.831942	1	0	4	-86.0218
0.831942	4	0	5	-85.8271
0.831942	4	0	6	-83.4141
0.831942	7	0	8	-80.8887
0.832	1	1	3	-81.4445
0.832	1	1	4	-86.0836
0.832	4	1	5	-85.8889
0.832	4	1	6	-83.4759
0.832	7	0	8	-80.8887
0.832004	7	0	8	-80.8887
0.832018	1	1	3	-81.4445
0.832018	1	1	4	-86.0836
0.832018	4	1	5	-85.8889
0.832018	4	1	6	-83.4759
0.832063	1	0	3	-81.3827
0.832063	1	0	4	-86.0218
0.832063	4	0	5	-85.8271
0.832063	4	0	6	-83.4141
0.832063	7	0	8	-80.8887
0.832067	1	0	3	-81.3827
0.832067	1	0	4	-86.0218
0.832067	4	0	5	-85.8271
0.832067	4	0	6	-83.4141
0.832067	7	0	8	-80.8887
0.832125	4	0	5	-85.8271
0.832125	4	0	6	-83.4141
0.832125	7	0	8	-80.8887
0.832129	4	0	5	-85.8271
0.832129	4	0	6	-83.4141
0.832129	7	0	8	-80.8887
0.832187	1	0	3	-81.3827
0.832187	1	0	4	-86.0218
0.832187	4	0	5	-85.8271
0.832187	4	0	6	-83.4141
0.832187	7	0	8	-80.8887
0.832192	1	0	3	-81.3827
0.832192	1	0	4	-86.0218
0.832192	4	0	5	-85.8271
0.832192	4	0	6	-83.4141
0.832192	7	0	8	-80.8887
0.83225	1	1	3	-81.4445
0.83225	1	1	4	-86.0836
0.83225	4	1	5	-85.8889
0.83225	4	1	6	-83.4759
0.83225	1	0	3	-81.3827
0.83225	1	0	4	-86.0218
0.83225	4	0	5	-85.8271
0.83225	4	0	6	-83.4141
0.83225	7	0	8	-80.8887
0.832254	1	0	3	-81.3827
0.832254	1	0	4	-86.0218
0.832254	4	0	5	-85.8271
0.832254	4	0	6	-83.4141
0.832254	7	0	8	-80.8887
0.832268	1	1	3	-81.4445
0.832268	1	1	4	-86.0836
0.832268	4	1	5	-85.8889
0.832268	4	1	6	-83.4759
0.832313	4	0	5	-85.8271
0.832313	4	0	6	-83.4141
0.832317	4	0	5	-85.8271
0.832317	4	0	6	-83.4141
0.832375	1	0	3	-81.3827
0.832375	1	0	4	-86.0218
0.832375	4	0	5	-85.8271
0.832375	4	0	6	-83.4141
0.832375	7	0	8	-80.8887
0.832379	1	0	3	-81.3827
0.832379	1	0	4	-86.0218
0.832379	4	0	5	-85.8271
0.832379	4	0	6	-83.4141
0.832379	7	0	8	-80.8887
0.832438	1	0	3	-81.3827
0.832438	1	0	4	-86.0218
0.832438	4	0	5	-85.8271
0.832438	4	0	6	-83.4141
0.832438	7	0	8	-80.8887
0.832442	1	0	3	-81.3827
0.832442	1	0	4	-86.0218
0.832442	4	0	5	-85.8271
0.832442	4	0	6	-83.4141
0.832442	7	0	8	-80.8887
0.8325	1	1	3	-81.4445
0.8325	1	1	4	-86.0836
0.8325	4	1	5	-85.8889
0.8325	4	1	6	-83.4759
0.8325	7	0	8	-80.8887
0.832504	7	0	8	-80.8887
0.832518	1	1	3	-81.4445
0.832518	1	1	4	-86.0836
0.832518	4	1	5	-85.8889
0.832518	4	1	6	-83.4759
0.832562	1	0	3	-81.3827
0.832562	1	0	4	-86.0218
0.832562	4	0	5	-85.8271
0.832562	4	0	6	-83.4141
0.832562	7	0	8	-80.8887
0.832567	1	0	3	-81.3827
0.832567	1	0	4	-86.0218
0.832567	4	0	5	-85.8271
0.832567	4	0	6	-83.4141
0.832567	7	0	8	-80.8887
0.832625	4	0	5	-85.8271
0.832625	4	0	6	-83.4141
0.832625	7	0	8	-80.8887
0.832629	4	0	5	-85.8271
0.832629	4	0	6	-83.4141
0.832629	7	0	8	-80.8887
0.832688	1	0	3	-81.3827
0.832688	1	0	4	-86.0218
0.832688	4	0	5	-85.8271
0.832688	4	0	6	-83.4141
0.832688	7	0	8	-80.8887
0.832692	1	0	3	-81.3827
0.832692	1	0	4	-86.0218
0.832692	4	0	5	-85.8271
0.832692	4	0	6	-83.4141
0.832692	7	0	8	-80.8887
0.83275	1	1	3	-81.4445
0.83275	1	1	4	-86.0836
0.83275	4	1	5	-85.8889
0.83275	4	1	6	-83.4759
0.83275	1	0	3	-81.3827
0.83275	1	0	4	-86.0218
0.83275	4	0	5	-85.8271
0.83275	4	0	6	-83.4141
0.83275	7	0	8	-80.8887
0.832754	1	0	3	-81.3827
0.832754	1	0	4	-86.0218
0.832754	4	0	5	-85.8271
0.832754	4	0	6	-83.4141
0.832754	7	0	8	-80.8887
0.832768	1	1	3	-81.4445
0.832768	1	1	4	-86.0836
0.832768	4	1	5	-85.8889
0.832768	4	1	6	-83.4759
0.832812	4	0	5	-85.8271
0.832812	4	0	6	-83.4141
0.832812	7	0	8	-80.8887
0.832817	4	0	5	-85.8271
0.832817	4	0	6	-83.4141
0.832817	7	0	8	-80.8887
0.832875	1	0	3	-81.3827
0.832875	1	0	4	-86.0218
0.832875	4	0	5	-85.8271
0.832875	4	0	6	-83.4141
0.832875	7	0	8	-80.8887
0.832879	1	0	3	-81.3827
0.832879	1	0	4	-86.0218
0.832879	4	0	5	-85.8271
0.832879	4	0	6	-83.4141
0.832879	7	0	8	-80.8887
0.832937	1	0	3	-81.3827
0.832937	1	0	4	-86.0218
0.832937	4	0	5	-85.8271
0.832937	4	0	6	-83.4141
0.832937	7	0	8	-80.8887
0.832942	1	0	3	-81.3827
0.832942	1	0	4	-86.0218
0.832942	4	0	5	-85.8271
0.832942	4	0	6	-83.4141
0.832942	7	0	8	-80.8887
0.833	1	1	3	-81.4445
0.833	1	1	4	-86.0836
0.833	4	1	5	-85.8889
0.833	4	1	6	-83.4759
0.833	4	0	5	-85.8271
0.833	4	0	6	-83.4141
0.833004	4	0	5	-85.8271
0.833004	4	0	6	-83.4141
0.833018	1	1	3	-81.4445
0.833018	1	1	4	-86.0836
0.833018	4	1	5	-85.8889
0.833018	4	1	6	-83.4759
0.833063	1	0	3	-81.3827
0.833063	1	0	4	-86.0218
0.833063	4	0	5	-85.8271
0.833063	4	0	6	-83.4141
0.833063	7	0	8	-80.8887
0.833067	1	0	3	-81.3827
0.833067	1	0	4	-86.0218
0.833067	4	0	5	-85.8271
0.833067	4	0	6	-83.4141
0.833067	7	0	8	-80.8887
0.833125	4	0	5	-85.8271
0.833125	4	0	6	-83.4141
0.833129	4	0	5	-85.8271
0.833129	4	0	6	-83.4141
0.833187	1	0	3	-81.3827
0.833187	1	0	4	-86.0218
0.833187	4	0	5	-85.8271
0.833187	4	0	6	-83.4141
0.833187	7	0	8	-80.8887
0.833192	1	0	3	-81.3827
0.833192	1	0	4	-86.0218
0.833192	4	0	5	-85.8271
0.833192	4	0	6	-83.4141
0.833192	7	0	8	-80.8887
0.83325	1	1	3	-81.4445
0.83325	1	1	4	-86.0836
0.83325	4	1	5	-85.8889
0.83325	4	1	6	-83.4759
0.83325	1	0	3	-81.3827
0.83325	1	0	4	-86.0218
0.83325	4	0	5	-85.8271
0.83325	4	0	6	-83.4141
0.83325	7	0	8	-80.8887
0.833254	1	0	3	-81.3827
0.833254	1	0	4	-86.0218
0.833254	4	0	5	-85.8271
0.833254	4	0	6	-83.4141
0.833254	7	0	8	-80.8887
0.833268	1	1	3	-81.4445
0.833268	1	1	4	-86.0836
0.833268	4	1	5	-85.8889
0.833268	4	1	6	-83.4759
0.833313	4	0	5	-85.8271
0.833313	4	0	6	-83.4141
0.833317	4	0	5	-85.8271
0.833317	4	0	6	-83.4141
0.833375	1	0	3	-81.3827
0.833375	1	0	4	-86.0218
0.833375	4	0	5	-85.8271
0.833375	4	0	6	-83.4141
0.833375	7	0	8	-80.8887
0.833379	1	0	3	-81.3827
0.833379	1	0	4	-86.0218
0.833379	4	0	5	-85.8271
0.833379	4	0	6	-83.4141
0.833379	7	0	8	-80.8887
0.833438	1	0	3	-81.3827
0.833438	1	0	4	-86.0218
0.833438	4	0	5	-85.8271
0.833438	4	0	6	-83.4141
0.833438	7	0	8	-80.8887
0.833442	1	0	3	-81.3827
0.833442	1	0	4	-86.0218
0.833442	4	0	5	-85.8271
0.833442	4	0	6	-83.4141
0.833442	7	0	8	-80.8887
0.8335	1	1	3	-81.4445
0.8335	1	1	4	-86.0836
0.8335	4	1	5	-85.8889
0.8335	4	1	6	-83.4759
0.8335	7	0	8	-80.8887
0.833504	7	0	8	-80.8887
0.833518	1	1	3	-81.4445
0.833518	1	1	4	-86.0836
0.833518	4	1	5	-85.8889
0.833518	4	1	6	-83.4759
0.833562	1	0	3	-81.3827
0.833562	1	0	4	-86.0218
0.833562	4	0	5	-85.8271
0.833562	4	0	6	-83.4141
0.833562	7	0	8	-80.8887
0.833567	1	0	3	-81.3827
0.833567	1	0	4	-86.0218
0.833567	4	0	5	-85.8271
0.833567	4	0	6	-83.4141
0.833567	7	0	8	-80.8887
0.833625	4	0	5	-85.8271
0.833625	4	0	6	-83.4141
0.833625	7	0	8	-80.8887
0.833629	4	0	5	-85.8271
0.833629	4	0	6	-83.4141
0.833629	7	0	8	-80.8887
0.833688	1	0	3	-81.3827
0.833688	1	0	4	-86.0218
